date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:32:28	279/279	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:08:34%20GMT	https://owlio.dexignzone.com/laravel/demo/js/dashboard/events.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/js/dashboard/events.f0.delayed	(from https://owlio.dexignzone.com/laravel/demo/events)
11:32:28	1545/1545	---M--	200	added ('OK')	application/x-javascript	etag:%22609-5bf9b24cffd80%22	https://owlio.dexignzone.com/laravel/demo/public/js/dashboard/events.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/js/dashboard/events.js	(from https://owlio.dexignzone.com/laravel/demo/events)
11:32:29	280/280	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:08:35%20GMT	https://owlio.dexignzone.com/laravel/demo/js/dashboard/finance.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/js/dashboard/finance.js	(from https://owlio.dexignzone.com/laravel/demo/finance)
11:32:30	1981/1981	---M--	200	added ('OK')	application/x-javascript	etag:%227bd-5c0b0b19a2680%22	https://owlio.dexignzone.com/laravel/demo/public/js/dashboard/finance.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/js/dashboard/finance.js	(from https://owlio.dexignzone.com/laravel/demo/finance)
11:32:31	249530/249530	---M--	200	added ('OK')	application/x-javascript	etag:%223ceba-5b8fd52be6780%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/fullcalendar/js/main.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/fullcalendar/js/main.min.js	(from https://owlio.dexignzone.com/laravel/demo/events)
11:32:31	277/277	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:08:37%20GMT	https://owlio.dexignzone.com/laravel/demo/images/card/pic6.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/card/pic6.jpg	(from https://owlio.dexignzone.com/laravel/demo/food)
11:32:32	15908/15908	---M--	200	added ('OK')	image/jpeg	etag:%223e24-5bf98858b8200%22	https://owlio.dexignzone.com/laravel/demo/public/images/card/pic6.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/card/pic6.jpg	(from https://owlio.dexignzone.com/laravel/demo/food)
11:32:33	277/277	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:08:39%20GMT	https://owlio.dexignzone.com/laravel/demo/images/card/pic1.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/card/pic1.f6.delayed	(from https://owlio.dexignzone.com/laravel/demo/food)
11:32:33	14295/14295	---M--	200	added ('OK')	image/jpeg	etag:%2237d7-5bf98856cfd80%22	https://owlio.dexignzone.com/laravel/demo/public/images/card/pic1.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/card/pic1.jpg	(from https://owlio.dexignzone.com/laravel/demo/food)
11:32:34	277/277	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:08:40%20GMT	https://owlio.dexignzone.com/laravel/demo/images/card/pic2.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/card/pic2.jpg	(from https://owlio.dexignzone.com/laravel/demo/food)
11:32:34	20183/20183	---M--	200	added ('OK')	image/jpeg	etag:%224ed7-5bf98856cfd80%22	https://owlio.dexignzone.com/laravel/demo/public/images/card/pic2.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/card/pic2.jpg	(from https://owlio.dexignzone.com/laravel/demo/food)
11:32:34	277/277	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:08:40%20GMT	https://owlio.dexignzone.com/laravel/demo/images/card/pic3.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/card/pic3.jpg	(from https://owlio.dexignzone.com/laravel/demo/food)
11:32:35	18042/18042	---M--	200	added ('OK')	image/jpeg	etag:%22467a-5bf98856cfd80%22	https://owlio.dexignzone.com/laravel/demo/public/images/card/pic3.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/card/pic3.jpg	(from https://owlio.dexignzone.com/laravel/demo/food)
11:32:35	277/277	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:08:41%20GMT	https://owlio.dexignzone.com/laravel/demo/images/card/pic4.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/card/pic4.jpg	(from https://owlio.dexignzone.com/laravel/demo/food)
11:32:36	17031/17031	---M--	200	added ('OK')	image/jpeg	etag:%224287-5bf98856cfd80%22	https://owlio.dexignzone.com/laravel/demo/public/images/card/pic4.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/card/pic4.jpg	(from https://owlio.dexignzone.com/laravel/demo/food)
11:32:36	277/277	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:08:42%20GMT	https://owlio.dexignzone.com/laravel/demo/images/card/pic5.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/card/pic5.jpg	(from https://owlio.dexignzone.com/laravel/demo/food)
11:32:36	16305/16305	---M--	200	added ('OK')	image/jpeg	etag:%223fb1-5bf98858b8200%22	https://owlio.dexignzone.com/laravel/demo/public/images/card/pic5.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/card/pic5.jpg	(from https://owlio.dexignzone.com/laravel/demo/food)
11:32:37	277/277	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:08:43%20GMT	https://owlio.dexignzone.com/laravel/demo/js/dashboard/food.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/js/dashboard/food.js	(from https://owlio.dexignzone.com/laravel/demo/food)
11:32:37	814/814	---M--	200	added ('OK')	application/x-javascript	etag:%2232e-5c0b0b2143880%22	https://owlio.dexignzone.com/laravel/demo/public/js/dashboard/food.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/js/dashboard/food.js	(from https://owlio.dexignzone.com/laravel/demo/food)
11:32:37	290/290	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:08:44%20GMT	https://owlio.dexignzone.com/laravel/demo/vendor/dropzone/dist/dropzone.css	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/vendor/dropzone/dist/dropzone.css	(from https://owlio.dexignzone.com/laravel/demo/email-compose)
11:32:38	12780/12780	---M--	200	added ('OK')	text/css	etag:%2231ec-59e7d985ebf00%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/dropzone/dist/dropzone.css	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/dropzone/dist/dropzone.css	(from https://owlio.dexignzone.com/laravel/demo/email-compose)
11:32:38	289/289	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:08:44%20GMT	https://owlio.dexignzone.com/laravel/demo/vendor/dropzone/dist/dropzone.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/vendor/dropzone/dist/dropzone.js	(from https://owlio.dexignzone.com/laravel/demo/email-compose)
11:32:39	293/293	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:08:45%20GMT	https://owlio.dexignzone.com/laravel/demo/js/plugins-init/fullcalendar-init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/js/plugins-init/fullcalendar-init.js	(from https://owlio.dexignzone.com/laravel/demo/app-calender)
11:32:40	3291/3291	---M--	200	added ('OK')	application/x-javascript	etag:%22cdb-5bf9b331e1980%22	https://owlio.dexignzone.com/laravel/demo/public/js/plugins-init/fullcalendar-init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/js/plugins-init/fullcalendar-init.js	(from https://owlio.dexignzone.com/laravel/demo/app-calender)
11:32:40	277/277	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:08:46%20GMT	https://owlio.dexignzone.com/laravel/demo/images/product/1.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/product/1.jpg	(from https://owlio.dexignzone.com/laravel/demo/ecom-product-grid)
11:32:41	134624/134624	---M--	200	added ('OK')	application/x-javascript	etag:%2220de0-5af6e6528f680%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/dropzone/dist/dropzone.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/dropzone/dist/dropzone.js	(from https://owlio.dexignzone.com/laravel/demo/email-compose)
11:32:41	18670/18670	---M--	200	added ('OK')	image/jpeg	etag:%2248ee-5af0527bdca00%22	https://owlio.dexignzone.com/laravel/demo/public/images/product/1.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/product/1.jpg	(from https://owlio.dexignzone.com/laravel/demo/ecom-product-grid)
11:32:42	277/277	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:08:48%20GMT	https://owlio.dexignzone.com/laravel/demo/images/product/2.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/product/2.10a.delayed	(from https://owlio.dexignzone.com/laravel/demo/ecom-product-grid)
11:32:43	17449/17449	---M--	200	added ('OK')	image/jpeg	etag:%224429-5af0527bdca00%22	https://owlio.dexignzone.com/laravel/demo/public/images/product/2.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/product/2.jpg	(from https://owlio.dexignzone.com/laravel/demo/ecom-product-grid)
11:32:43	277/277	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:08:49%20GMT	https://owlio.dexignzone.com/laravel/demo/images/product/3.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/product/3.jpg	(from https://owlio.dexignzone.com/laravel/demo/ecom-product-grid)
11:32:43	16237/16237	---M--	200	added ('OK')	image/jpeg	etag:%223f6d-5af0527bdca00%22	https://owlio.dexignzone.com/laravel/demo/public/images/product/3.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/product/3.jpg	(from https://owlio.dexignzone.com/laravel/demo/ecom-product-grid)
11:32:44	277/277	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:08:50%20GMT	https://owlio.dexignzone.com/laravel/demo/images/product/4.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/product/4.jpg	(from https://owlio.dexignzone.com/laravel/demo/ecom-product-grid)
11:32:44	15742/15742	---M--	200	added ('OK')	image/jpeg	etag:%223d7e-5af0527bdca00%22	https://owlio.dexignzone.com/laravel/demo/public/images/product/4.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/product/4.jpg	(from https://owlio.dexignzone.com/laravel/demo/ecom-product-grid)
11:32:44	277/277	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:08:50%20GMT	https://owlio.dexignzone.com/laravel/demo/images/product/5.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/product/5.jpg	(from https://owlio.dexignzone.com/laravel/demo/ecom-product-grid)
11:32:45	17721/17721	---M--	200	added ('OK')	image/jpeg	etag:%224539-5af0527bdca00%22	https://owlio.dexignzone.com/laravel/demo/public/images/product/5.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/product/5.jpg	(from https://owlio.dexignzone.com/laravel/demo/ecom-product-grid)
11:32:45	277/277	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:08:51%20GMT	https://owlio.dexignzone.com/laravel/demo/images/product/6.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/product/6.jpg	(from https://owlio.dexignzone.com/laravel/demo/ecom-product-grid)
11:32:46	15957/15957	---M--	200	added ('OK')	image/jpeg	etag:%223e55-5af0527bdca00%22	https://owlio.dexignzone.com/laravel/demo/public/images/product/6.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/product/6.jpg	(from https://owlio.dexignzone.com/laravel/demo/ecom-product-grid)
11:32:46	277/277	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:08:52%20GMT	https://owlio.dexignzone.com/laravel/demo/images/product/7.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/product/7.jpg	(from https://owlio.dexignzone.com/laravel/demo/ecom-product-grid)
11:32:47	17543/17543	---M--	200	added ('OK')	image/jpeg	etag:%224487-5af0527bdca00%22	https://owlio.dexignzone.com/laravel/demo/public/images/product/7.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/product/7.jpg	(from https://owlio.dexignzone.com/laravel/demo/ecom-product-grid)
11:32:47	295/295	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:08:53%20GMT	https://owlio.dexignzone.com/laravel/demo/vendor/star-rating/star-rating-svg.css	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/vendor/star-rating/star-rating-svg.css	(from https://owlio.dexignzone.com/laravel/demo/ecom-product-list)
11:32:47	1387/1387	---M--	200	added ('OK')	text/css	etag:%2256b-5a1e578556b80%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/star-rating/star-rating-svg.css	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/star-rating/star-rating-svg.css	(from https://owlio.dexignzone.com/laravel/demo/ecom-product-list)
11:32:48	301/301	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:08:54%20GMT	https://owlio.dexignzone.com/laravel/demo/vendor/star-rating/jquery.star-rating-svg.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/vendor/star-rating/jquery.star-rating-svg.js	(from https://owlio.dexignzone.com/laravel/demo/ecom-product-list)
11:32:48	1503/1503	---M--	200	added ('OK')	application/x-javascript	etag:%225df-5a1e57c818900%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/star-rating/jquery.star-rating-svg.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/star-rating/jquery.star-rating-svg.js	(from https://owlio.dexignzone.com/laravel/demo/ecom-product-list)
11:32:49	273/273	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:08:55%20GMT	https://owlio.dexignzone.com/laravel/demo/images/tab/1.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/tab/1.jpg	(from https://owlio.dexignzone.com/laravel/demo/ecom-product-detail)
11:32:50	273/273	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:08:56%20GMT	https://owlio.dexignzone.com/laravel/demo/images/tab/2.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/tab/2.jpg	(from https://owlio.dexignzone.com/laravel/demo/ecom-product-detail)
11:32:50	19903/19903	---M--	200	added ('OK')	image/jpeg	etag:%224dbf-5af0532b56800%22	https://owlio.dexignzone.com/laravel/demo/public/images/tab/1.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/tab/1.jpg	(from https://owlio.dexignzone.com/laravel/demo/ecom-product-detail)
11:32:50	14542/14542	---M--	200	added ('OK')	image/jpeg	etag:%2238ce-5af0532b56800%22	https://owlio.dexignzone.com/laravel/demo/public/images/tab/2.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/tab/2.jpg	(from https://owlio.dexignzone.com/laravel/demo/ecom-product-detail)
11:32:51	273/273	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:08:57%20GMT	https://owlio.dexignzone.com/laravel/demo/images/tab/3.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/tab/3.jpg	(from https://owlio.dexignzone.com/laravel/demo/ecom-product-detail)
11:32:51	20738/20738	---M--	200	added ('OK')	image/jpeg	etag:%225102-5af0532b56800%22	https://owlio.dexignzone.com/laravel/demo/public/images/tab/3.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/tab/3.jpg	(from https://owlio.dexignzone.com/laravel/demo/ecom-product-detail)
11:32:51	273/273	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:08:57%20GMT	https://owlio.dexignzone.com/laravel/demo/images/tab/4.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/tab/4.jpg	(from https://owlio.dexignzone.com/laravel/demo/ecom-product-detail)
11:32:52	31027/31027	---M--	200	added ('OK')	image/jpeg	etag:%227933-5af6bdb1c9c00%22	https://owlio.dexignzone.com/laravel/demo/public/images/tab/4.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/tab/4.jpg	(from https://owlio.dexignzone.com/laravel/demo/ecom-product-detail)
11:32:52	272/272	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:08:59%20GMT	https://owlio.dexignzone.com/laravel/demo/images/logo.png	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/logo.png	(from https://owlio.dexignzone.com/laravel/demo/ecom-invoice)
11:32:53	3674/3674	---M--	200	added ('OK')	image/png	etag:%22e5a-5bc4a5454d200%22	https://owlio.dexignzone.com/laravel/demo/public/images/logo.png	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/logo.png	(from https://owlio.dexignzone.com/laravel/demo/ecom-invoice)
11:32:53	277/277	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:08:59%20GMT	https://owlio.dexignzone.com/laravel/demo/images/logo-text.png	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/logo-text.png	(from https://owlio.dexignzone.com/laravel/demo/ecom-invoice)
11:32:54	1307/1307	---M--	200	added ('OK')	image/png	etag:%2251b-5bc4a550bed00%22	https://owlio.dexignzone.com/laravel/demo/public/images/logo-text.png	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/logo-text.png	(from https://owlio.dexignzone.com/laravel/demo/ecom-invoice)
11:32:54	270/270	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:00%20GMT	https://owlio.dexignzone.com/laravel/demo/images/qr.png	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/qr.png	(from https://owlio.dexignzone.com/laravel/demo/ecom-invoice)
11:32:55	276/276	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:01%20GMT	https://owlio.dexignzone.com/laravel/demo/images/avatar/5.png	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/avatar/5.png	(from https://owlio.dexignzone.com/laravel/demo/ecom-customers)
11:32:56	48227/48227	---M--	200	added ('OK')	image/png	etag:%22bc63-5fd3963a0d080%22	https://owlio.dexignzone.com/laravel/demo/public/images/qr.png	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/qr.png	(from https://owlio.dexignzone.com/laravel/demo/ecom-invoice)
11:32:56	482/482	---M--	200	added ('OK')	image/png	etag:%221e2-5bf986612de00%22	https://owlio.dexignzone.com/laravel/demo/public/images/avatar/5.png	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/avatar/5.png	(from https://owlio.dexignzone.com/laravel/demo/ecom-customers)
